epoch,step,train/loss_epoch,train/loss_step,val/error_u,val/loss,val/loss_best
335,335,7334.66796875,,,,
336,336,,7323.87451171875,,,
336,336,7323.87451171875,,,,
337,337,,7313.087890625,,,
337,337,7313.087890625,,,,
338,338,,7302.30615234375,,,
338,338,7302.30615234375,,,,
339,339,,7291.5302734375,,,
339,339,7291.5302734375,,,,
340,340,,7280.75927734375,,,
340,340,7280.75927734375,,,,
341,341,,7269.9951171875,,,
341,341,7269.9951171875,,,,
342,342,,7259.23828125,,,
342,342,7259.23828125,,,,
343,343,,7248.48779296875,,,
343,343,7248.48779296875,,,,
344,344,,7237.74560546875,,,
344,344,7237.74560546875,,,,
345,345,,7227.009765625,,,
345,345,7227.009765625,,,,
346,346,,7216.28271484375,,,
346,346,7216.28271484375,,,,
347,347,,7205.56396484375,,,
347,347,7205.56396484375,,,,
348,348,,7194.8525390625,,,
348,348,7194.8525390625,,,,
349,349,,7184.14990234375,,,
349,349,7184.14990234375,,,,
350,350,,7173.4560546875,,,
350,350,7173.4560546875,,,,
351,351,,7162.77197265625,,,
351,351,7162.77197265625,,,,
352,352,,7152.0966796875,,,
352,352,7152.0966796875,,,,
353,353,,7141.43017578125,,,
353,353,7141.43017578125,,,,
354,354,,7130.7744140625,,,
354,354,7130.7744140625,,,,
355,355,,7120.126953125,,,
355,355,7120.126953125,,,,
356,356,,7109.490234375,,,
356,356,7109.490234375,,,,
357,357,,7098.86328125,,,
357,357,7098.86328125,,,,
358,358,,7088.24609375,,,
358,358,7088.24609375,,,,
359,359,,7077.63916015625,,,
359,359,7077.63916015625,,,,
360,360,,7067.0419921875,,,
360,360,7067.0419921875,,,,
361,361,,7056.45556640625,,,
361,361,7056.45556640625,,,,
362,362,,7045.87939453125,,,
362,362,7045.87939453125,,,,
363,363,,7035.31201171875,,,
363,363,7035.31201171875,,,,
364,364,,7024.755859375,,,
364,364,7024.755859375,,,,
365,365,,7014.21044921875,,,
365,365,7014.21044921875,,,,
366,366,,7003.6748046875,,,
366,366,7003.6748046875,,,,
367,367,,6993.14990234375,,,
367,367,6993.14990234375,,,,
368,368,,6982.6337890625,,,
368,368,6982.6337890625,,,,
369,369,,6972.1279296875,,,
369,369,6972.1279296875,,,,
370,370,,6961.6328125,,,
370,370,6961.6328125,,,,
371,371,,6951.1474609375,,,
371,371,6951.1474609375,,,,
372,372,,6940.671875,,,
372,372,6940.671875,,,,
373,373,,6930.205078125,,,
373,373,6930.205078125,,,,
374,374,,6919.74853515625,,,
374,374,6919.74853515625,,,,
375,375,,6909.30126953125,,,
375,375,6909.30126953125,,,,
376,376,,6898.86328125,,,
376,376,6898.86328125,,,,
377,377,,6888.43505859375,,,
377,377,6888.43505859375,,,,
378,378,,6878.01513671875,,,
378,378,6878.01513671875,,,,
379,379,,6867.60498046875,,,
379,379,6867.60498046875,,,,
380,380,,6857.20263671875,,,
380,380,6857.20263671875,,,,
381,381,,6846.80908203125,,,
381,381,6846.80908203125,,,,
382,382,,6836.4248046875,,,
382,382,6836.4248046875,,,,
383,383,,6826.04833984375,,,
383,383,6826.04833984375,,,,
384,384,,6815.67919921875,,,
384,384,6815.67919921875,,,,
385,385,,6805.31884765625,,,
385,385,6805.31884765625,,,,
386,386,,6794.966796875,,,
386,386,6794.966796875,,,,
387,387,,6784.62109375,,,
387,387,6784.62109375,,,,
388,388,,6774.2841796875,,,
388,388,6774.2841796875,,,,
389,389,,6763.953125,,,
389,389,6763.953125,,,,
390,390,,6753.63037109375,,,
390,390,6753.63037109375,,,,
391,391,,6743.314453125,,,
391,391,6743.314453125,,,,
392,392,,6733.0048828125,,,
392,392,6733.0048828125,,,,
393,393,,6722.7021484375,,,
393,393,6722.7021484375,,,,
394,394,,6712.40625,,,
394,394,6712.40625,,,,
395,395,,6702.1162109375,,,
395,395,6702.1162109375,,,,
396,396,,6691.83349609375,,,
396,396,6691.83349609375,,,,
397,397,,6681.55615234375,,,
397,397,6681.55615234375,,,,
398,398,,6671.28515625,,,
398,398,6671.28515625,,,,
399,399,,6661.0205078125,,,
399,399,6661.0205078125,,,,
400,400,,6650.759765625,,,
400,400,6650.759765625,,,,
401,401,,6640.5048828125,,,
401,401,6640.5048828125,,,,
402,402,,6630.2568359375,,,
402,402,6630.2568359375,,,,
403,403,,6620.01318359375,,,
403,403,6620.01318359375,,,,
404,404,,6609.77490234375,,,
404,404,6609.77490234375,,,,
405,405,,6599.5419921875,,,
405,405,6599.5419921875,,,,
406,406,,6589.31396484375,,,
406,406,6589.31396484375,,,,
407,407,,6579.0908203125,,,
407,407,6579.0908203125,,,,
408,408,,6568.87255859375,,,
408,408,6568.87255859375,,,,
409,409,,6558.6591796875,,,
409,409,6558.6591796875,,,,
410,410,,6548.451171875,,,
410,410,6548.451171875,,,,
411,411,,6538.248046875,,,
411,411,6538.248046875,,,,
412,412,,6528.048828125,,,
412,412,6528.048828125,,,,
413,413,,6517.85498046875,,,
413,413,6517.85498046875,,,,
414,414,,6507.66552734375,,,
414,414,6507.66552734375,,,,
415,415,,6497.48046875,,,
415,415,6497.48046875,,,,
416,416,,6487.30126953125,,,
416,416,6487.30126953125,,,,
417,417,,6477.126953125,,,
417,417,6477.126953125,,,,
418,418,,6466.95654296875,,,
418,418,6466.95654296875,,,,
419,419,,6456.791015625,,,
419,419,6456.791015625,,,,
420,420,,6446.6318359375,,,
420,420,6446.6318359375,,,,
421,421,,6436.4765625,,,
421,421,6436.4765625,,,,
422,422,,6426.32666015625,,,
422,422,6426.32666015625,,,,
423,423,,6416.1826171875,,,
423,423,6416.1826171875,,,,
424,424,,6406.04443359375,,,
424,424,6406.04443359375,,,,
425,425,,6395.91259765625,,,
425,425,6395.91259765625,,,,
426,426,,6385.78466796875,,,
426,426,6385.78466796875,,,,
427,427,,6375.6640625,,,
427,427,6375.6640625,,,,
428,428,,6365.5498046875,,,
428,428,6365.5498046875,,,,
429,429,,6355.44140625,,,
429,429,6355.44140625,,,,
430,430,,6345.34033203125,,,
430,430,6345.34033203125,,,,
431,431,,6335.24560546875,,,
431,431,6335.24560546875,,,,
432,432,,6325.158203125,,,
432,432,6325.158203125,,,,
433,433,,6315.0791015625,,,
433,433,6315.0791015625,,,,
434,434,,6305.0078125,,,
434,434,6305.0078125,,,,
435,435,,6294.94482421875,,,
435,435,6294.94482421875,,,,
436,436,,6284.89013671875,,,
436,436,6284.89013671875,,,,
437,437,,6274.84375,,,
437,437,6274.84375,,,,
438,438,,6264.8076171875,,,
438,438,6264.8076171875,,,,
439,439,,6254.78076171875,,,
439,439,6254.78076171875,,,,
440,440,,6244.76416015625,,,
440,440,6244.76416015625,,,,
441,441,,6234.7578125,,,
441,441,6234.7578125,,,,
442,442,,6224.76220703125,,,
442,442,6224.76220703125,,,,
443,443,,6214.77783203125,,,
443,443,6214.77783203125,,,,
444,444,,6204.80517578125,,,
444,444,6204.80517578125,,,,
445,445,,6194.8447265625,,,
445,445,6194.8447265625,,,,
446,446,,6184.89697265625,,,
446,446,6184.89697265625,,,,
447,447,,6174.96240234375,,,
447,447,6174.96240234375,,,,
448,448,,6165.04052734375,,,
448,448,6165.04052734375,,,,
449,449,,6155.1337890625,,,
449,449,6155.1337890625,,,,
450,450,,6145.2412109375,,,
