epoch,step,train/loss_epoch,train/loss_step,val/error_u,val/loss,val/loss_best
386,386,1963.611572265625,,,,
387,387,,1950.790283203125,,,
387,387,1950.790283203125,,,,
388,388,,1938.1552734375,,,
388,388,1938.1552734375,,,,
389,389,,1925.70361328125,,,
389,389,1925.70361328125,,,,
390,390,,1913.435302734375,,,
390,390,1913.435302734375,,,,
391,391,,1901.35546875,,,
391,391,1901.35546875,,,,
392,392,,1889.4808349609375,,,
392,392,1889.4808349609375,,,,
393,393,,1877.857177734375,,,
393,393,1877.857177734375,,,,
394,394,,1866.587158203125,,,
394,394,1866.587158203125,,,,
395,395,,1855.912841796875,,,
395,395,1855.912841796875,,,,
396,396,,1846.348388671875,,,
396,396,1846.348388671875,,,,
397,397,,1838.9156494140625,,,
397,397,1838.9156494140625,,,,
398,398,,1835.0068359375,,,
398,398,1835.0068359375,,,,
399,399,,1834.708251953125,,,
399,399,1834.708251953125,,,,
400,400,,1831.4285888671875,,,
400,400,1831.4285888671875,,,,
401,401,,1814.7303466796875,,,
401,401,1814.7303466796875,,,,
402,402,,1787.702880859375,,,
402,402,1787.702880859375,,,,
403,403,,1771.1746826171875,,,
403,403,1771.1746826171875,,,,
404,404,,1768.6182861328125,,,
404,404,1768.6182861328125,,,,
405,405,,1762.56396484375,,,
405,405,1762.56396484375,,,,
406,406,,1746.4915771484375,,,
406,406,1746.4915771484375,,,,
407,407,,1733.341796875,,,
407,407,1733.341796875,,,,
408,408,,1727.8360595703125,,,
408,408,1727.8360595703125,,,,
409,409,,1718.2623291015625,,,
409,409,1718.2623291015625,,,,
410,410,,1702.9384765625,,,
410,410,1702.9384765625,,,,
411,411,,1693.8323974609375,,,
411,411,1693.8323974609375,,,,
412,412,,1689.824951171875,,,
412,412,1689.824951171875,,,,
413,413,,1679.3382568359375,,,
413,413,1679.3382568359375,,,,
414,414,,1664.9508056640625,,,
414,414,1664.9508056640625,,,,
415,415,,1656.7696533203125,,,
415,415,1656.7696533203125,,,,
416,416,,1651.6348876953125,,,
416,416,1651.6348876953125,,,,
417,417,,1641.7568359375,,,
417,417,1641.7568359375,,,,
418,418,,1630.4114990234375,,,
418,418,1630.4114990234375,,,,
419,419,,1622.8707275390625,,,
419,419,1622.8707275390625,,,,
420,420,,1615.5582275390625,,,
420,420,1615.5582275390625,,,,
421,421,,1605.621337890625,,,
421,421,1605.621337890625,,,,
422,422,,1596.8289794921875,,,
422,422,1596.8289794921875,,,,
423,423,,1590.227294921875,,,
423,423,1590.227294921875,,,,
424,424,,1582.0860595703125,,,
424,424,1582.0860595703125,,,,
425,425,,1572.3218994140625,,,
425,425,1572.3218994140625,,,,
426,426,,1564.292724609375,,,
426,426,1564.292724609375,,,,
427,427,,1557.7088623046875,,,
427,427,1557.7088623046875,,,,
428,428,,1549.8731689453125,,,
428,428,1549.8731689453125,,,,
429,429,,1541.233642578125,,,
429,429,1541.233642578125,,,,
430,430,,1533.730712890625,,,
430,430,1533.730712890625,,,,
431,431,,1526.69140625,,,
431,431,1526.69140625,,,,
432,432,,1518.7725830078125,,,
432,432,1518.7725830078125,,,,
433,433,,1510.825927734375,,,
433,433,1510.825927734375,,,,
434,434,,1503.8682861328125,,,
434,434,1503.8682861328125,,,,
435,435,,1497.0611572265625,,,
435,435,1497.0611572265625,,,,
436,436,,1489.5625,,,
436,436,1489.5625,,,,
437,437,,1482.0262451171875,,,
437,437,1482.0262451171875,,,,
438,438,,1475.0906982421875,,,
438,438,1475.0906982421875,,,,
439,439,,1468.2454833984375,,,
439,439,1468.2454833984375,,,,
440,440,,1461.048828125,,,
440,440,1461.048828125,,,,
441,441,,1453.9517822265625,,,
441,441,1453.9517822265625,,,,
442,442,,1447.3057861328125,,,
442,442,1447.3057861328125,,,,
443,443,,1440.7362060546875,,,
